sample_id,linear_positive_x,linear_positive_y,linear_negative_x,linear_negative_y,quadratic_x,quadratic_y,cubic_x,cubic_y,sine_x,sine_y,circle_x,circle_y,xshape_x,xshape_y,step_x,step_y,exponential_x,exponential_y,logarithmic_x,logarithmic_y,independent_x,independent_y
14,-1.7249178325130328,-2.5818537634434406,0.8294748419317485,-1.9507493470364994,1.0749885254500517,1.5837919391360415,-0.07946024144650732,-0.44050769724533306,-1.851226292983534,-0.8472076026913548,-0.8124452553857425,-0.8516109694002858,0.5575635436120066,0.522312393199496,-1.8780669587544478,-1.5907646970801248,2.0477344112702482,8.204128063482745,8.525924115054941,1.937503686069043,-0.12750797890915333,-1.0749895671304055
15,-0.5622875292409727,-1.0256196667506214,-0.19382613877280352,0.9068417030552653,-1.7522139256840483,2.944423215563538,-0.5071705235794925,0.004135074147785606,1.4905454561524527,1.0733659686962702,-0.7484725159662138,-0.7937642718546933,1.491493143068504,-2.4797935832105993,-1.9169284531584352,-1.1046208613768993,0.1399243527774332,0.7380755674465651,6.815429425849505,1.93293908637951,-0.44392649443489174,-0.0023434031495201645
16,-1.0128311203344238,-2.3513712424760715,-0.26451484131061076,-0.2306433551171997,0.30723167855302336,0.3213378106013378,-0.027010027896056776,-0.10791326810326475,1.2548342720277548,1.2757840254642567,1.0604079791187409,-0.08738754041954992,-0.3620148866177928,0.4173683581991613,-0.41791145499432325,-1.1733141108850993,0.7515047906541099,2.5170077036822205,2.5805613900230076,0.583500099558449,-1.4829130411779132,2.93032028549251
17,0.3142473325952739,0.386551748163387,-2.0038623644067535,2.5916469297582223,-1.5231582286377066,1.7457929682905158,0.3165192161401964,-0.5571704367480601,-1.5942279954844043,-0.9525168782464555,-0.830303785347114,0.618989854555101,-1.3219193586821505,1.8107615777721378,1.7640792907889367,1.0698024537256159,1.06121475833971,2.453623724677539,9.542956321562087,2.038216632685528,-0.005587133968183114,1.8458013203719315
18,-0.9080240755212109,-1.976221805139582,0.6354180302092264,-1.4964154896229522,-1.8541557966975262,3.6357290907611217,-1.2436893848866046,-1.1888009504357993,2.53468568443939,0.4931249677002014,-0.4596727148833885,0.8129234869067954,1.0264099931754185,1.2046961764076358,1.485429364928831,1.6571447427363686,2.218450756863983,8.870823664602852,4.563112173440891,1.5944311400868536,0.03355159681824261,0.05262213001726112
19,-1.4123037013352915,-2.612524429469625,-1.2392583948534726,2.7543871896624053,-1.7890241913511304,2.959423032821322,1.6036309210679627,3.8128136914449704,-2.4858074416748517,-0.7929327743834855,-0.6954234638289314,-0.6904160034429342,1.3299578976777942,1.9729544638888825,0.045771335670492075,1.1390332035236512,1.4827077792228385,4.783998120254322,1.3850750307922062,0.12761481012189352,-1.3030019218148046,0.16014416491537442
20,1.465648768921554,3.192715281860858,0.05993263026632825,0.48026561433675813,1.3366564328337653,1.8788541044482774,0.6967477953184553,-0.5818917563235777,3.0328196549485975,0.15848052466497298,0.4538305937332336,-0.8823343836570088,1.5223297724838663,2.391728255041181,0.26090552468332273,1.5471920318766976,0.08593779393076983,1.5216522099236172,1.1868011610681808,0.062347001387611636,-1.473280172893692,-0.979565314634551
21,-0.22577630048653566,-0.7384026029423608,0.2773769379581917,-0.7863345569590828,-1.5281100654877537,2.2607946467730744,0.5330756693499556,0.8155669636246133,2.263503752877215,0.2813790101029413,0.9728017332271185,-0.4081567962584721,0.4273257156549328,0.3627491262350827,-1.976266013015774,-0.8862460609321102,1.8505495538277665,6.66205201325138,6.510437974260553,1.9720240115192178,0.4866194801281112,-0.8017891079510504
22,0.06752820468792384,0.12287911324535625,1.360658595838651,-2.9270304952353032,-1.8193945423508322,3.7063207036711447,-1.6020150952774475,-4.363644438742712,1.1806020085130715,0.8879773644695435,0.37706121959824707,-1.0873715914181405,1.4429142375523387,-2.1592751316806464,-1.137995376664938,-1.125977247514543,1.234308712279987,2.9111653753532765,4.433325499525718,1.373312751304377,0.871705131061377,0.3621843221046941
23,-1.4247481862134568,-1.7783611931209817,-1.308820399119112,3.1945911653660977,-0.24840045142835088,-0.20062791023216692,0.4166957526903672,-0.23155883331665128,2.7567468515665308,0.3342482498557992,-0.995905339575689,0.49431466076307773,-1.9383401662063693,-3.857199706088429,-1.900903492262465,-0.9304167843758233,2.7655035299013213,15.663674142534509,1.03539036427174,0.19934693379988705,0.19028290992242175,-0.524892565636485
24,-0.5443827245251827,-0.22499386400000965,-3.0195121558208253,5.10415346179394,1.3759738877680991,2.0815860290882067,-1.5161573510460307,-4.3679349010813535,1.3968222664334489,0.7120104743519253,-0.5677930538994722,-0.6433356015946019,-1.571056792921906,2.600675055539324,1.0181581307815502,1.3561277198955417,1.4986869334207062,4.554257546648108,7.429609264345337,2.048605825926853,1.1508346496843629,0.904149594851582
25,0.11092258970986608,0.4400070142567482,0.18384954475369486,-0.5619594770988944,-0.9503664940427923,0.8193442340102287,-1.6852092992184038,-3.915406345870944,-1.9449160482010626,-1.1164828509480473,0.633210156176743,-0.80271142346161,-1.629695731791605,-2.814665207843745,-1.417416815894009,-0.6340874807357522,2.126925437818017,7.96439403107487,8.013319155860335,2.1682416741468336,-0.0863849843514986,1.569685680977757
26,-1.1509935774223028,-2.2829854157605056,1.8005111815108537,-3.5058104180591783,-0.3131495298963345,0.05057098467139616,0.10924358256957323,-0.643436563175147,-0.36344370312010676,-0.19356358286296996,-1.0718080752391024,0.0633113035220387,0.850418737018932,0.8580217897604207,1.4761884099072677,0.8849325263913842,0.6566054769886406,2.6137171518624878,7.281614744785868,2.2335457629635296,-0.05435127440020237,0.33262078478103885
27,0.37569801834567196,0.8114117000504746,1.2389463529394373,-2.2532833452363574,-1.840309869744995,3.331584248733078,-0.3888578638140201,-0.02957462765145302,-2.6923259016903573,-0.3881628162977351,0.22064814415285552,1.038708979258914,-1.721672865825684,3.112116112856802,0.573297254703153,1.0506367391398599,2.2829206935949595,8.604303365779723,2.102382689071728,0.8070359279080506,-0.9170280287407904,0.10173720583992668
28,-0.600638689918805,-0.8945183934724017,0.20965941527462578,-0.6742221771446928,-0.2036859434604965,-0.2122139677848413,0.3552410806248929,0.5011402447391473,-0.693302863035635,-0.6187233588449839,0.4528663481254512,0.8203808075204471,-0.014542510134771813,-0.08978811148750772,-1.0823252939371466,-1.285853375934229,2.162865931451017,8.306654431421881,6.928777014361087,2.24345277871761,-1.5602419775537173,-1.6807796249106517
29,-0.2916937497932768,-1.0947837821857562,-0.49163618563204736,1.0004928771170154,0.3104523225485347,0.09215095480377797,-1.6431113277710456,-4.225237872509894,1.5180365437830492,1.0598780322546992,1.2914102872646689,0.0012799667645337508,-0.10917240545484352,0.05960814231958593,-1.369118731667001,-0.835066275061714,2.712245125623925,14.808272781571908,0.20615574865441247,-1.3968708778262664,1.8546621338595848,0.74761024527205
30,-0.6017066122293969,-1.3321014931704664,0.8071225966373103,-2.8584088699811154,0.28362821500857915,0.061650497712406355,-0.2760677486109664,-0.050867218251389595,-0.7134974689640368,-0.6359566084436413,-0.17292701428065196,-0.854978821409747,-0.7571859057670363,-0.587535489090299,0.5104988036922125,1.3106709398111789,0.10146492515759764,-0.3151807351980742,3.1206101828162516,1.0333380681483686,1.1312990502497464,-1.1436713015390583
31,1.8522781845089378,2.870264332079081,-0.9735461997044687,1.6179681932420131,-0.6702932313025394,0.5216650904520184,-1.3008531398193681,-3.0521611872543106,-1.0662931432414169,-0.6268422173297926,0.6831174574278105,0.5731019299688858,1.4816206797683993,2.2539934554648737,1.603347921129294,1.0079598908232033,1.3425020928523534,3.1304965061835617,4.048333160934683,1.656934846205187,-1.3925125671384784,-0.41800912863341977
32,-0.013497224737933921,0.17261711182677178,0.47635776935621926,-0.7259611824352048,-0.7378672773474579,0.5697996626880092,1.9484003436964663,6.991779468307129,0.5991376746322854,0.5886163920508737,0.039604433917528103,1.0225928670229827,-1.318267192480016,1.9124114832208785,0.8734408756575265,0.8665231891279743,2.0374662082188904,7.983792219175706,8.368944793966465,2.1773010107185264,0.15575190783128046,0.959575892385135
33,-1.0577109289559004,-1.7918238880604302,0.5054701591666269,-1.5020873354605935,-1.5735055242536085,2.715317999740294,0.2446008497406975,0.10853453407560731,2.338630027871555,0.42777439816238105,-0.35902030710115435,1.15726988287815,-0.5901488624030407,-0.5841103141365427,-0.6058133935864896,-0.9279738097444875,0.2854917002406451,1.3455578514812356,3.9649042933871024,1.2985457752038927,-0.10004631110366666,1.029758164309032
34,0.822544912103189,1.403496593056691,1.0602099074988798,-2.090927704202961,-0.5328067174149265,0.5609355829366799,0.7497474437634692,0.027861919856715323,-2.842618637315362,0.03148610137043434,-0.8512214836661667,-0.3393747690795202,1.0966860000917165,1.2534944620300366,0.34953438107458856,1.083491806272633,1.2318122014467372,4.214003125607094,0.21156751727504308,-1.497533961760018,-0.2739924731630432,-0.4665075273501172
35,-1.2208436499710222,-1.6546939182970282,2.7596600389110777,-5.295883827420806,-1.6020213245081414,2.251285327630479,-0.6983268772695688,-0.23886665351655267,-0.7196104819322873,-0.5850237265758523,-0.7801028006847238,0.5822204002216662,-1.878310742426863,3.560617852447948,-0.7569532185103145,-0.983771233630076,2.826439809198586,17.657852237905495,3.5882294770972933,1.5001242638570138,-0.40901784781493944,-0.4089155349199863
36,0.2088635950047554,-0.19515564149165981,0.39241596717876703,-0.9561065347864166,1.0663837788482065,1.3978061139678117,-1.6210443408826234,-3.9188839019172,-2.147336749618936,-0.9562043177263532,-0.5049192802296665,-0.9859619017156245,0.6918016009854746,0.7033765632908409,1.9965982671146354,1.0357430248671906,1.3078034726733847,3.914565123781589,5.039348573756943,1.7082858413393587,0.38126914696797887,-0.6993188732566719
37,-1.9596701238797756,-4.651527687864461,-0.5089636257074988,1.103159136913283,1.8650971909927434,3.1226866037160654,1.9034834511341465,7.378046427213841,1.2274469578935605,0.690952064628135,0.9378357303942719,0.34189896516963647,1.2655909054462824,-1.6932678391095277,0.9953567538474046,0.9652370299061258,2.9562143504418943,19.381673628417452,9.495147388060458,2.615259433356576,0.8181755254714744,-1.1978537453259108
38,-1.3281860488984305,-2.544146188516875,-0.025574312191994436,-0.43021765825831726,1.8802978266668275,3.7118766834093155,-0.8549638584672672,-1.2380367961648262,-2.4773056488808662,-0.5373150637769635,0.6879868365703853,0.6788762326039116,1.7290713553526689,-3.275137583669321,0.45752655902701456,1.1991909856452811,0.17051718323945886,1.2188835839616834,9.416239607516493,2.4597419280615203,0.40239116902820543,-0.6347954821042419
39,0.19686123586912352,0.9172716230443243,-1.7690759048891183,3.4348461699302133,1.4602843975015753,2.3183521569974,-0.30476725930570314,1.070015305047414,1.035517687220593,0.8366921329958965,-1.0565503236555671,0.005234477779858858,1.5051865619659397,-2.4798819775059577,-0.30696342893668316,-0.8527545109669746,2.153489328422674,7.287325101585241,1.8906529783919748,0.7415542672963225,-0.12051837437919372,-1.6131300189146887
40,0.7384665799954104,2.318897005719755,-0.6947131310890582,1.6945343469727276,0.40316859735847643,-0.41085014960274996,0.5994556868103,0.5991523471692493,-1.3434652109965224,-0.6594420150044612,-0.5337891324303198,0.8776761479584555,-0.7224635326652593,-0.6199803702040755,0.47260916103822925,0.8033793705711701,1.7430487087448086,5.017459710986914,1.9329507632205705,0.45383411166217735,-0.15722671689112,0.6830625815082649
41,0.1713682811899705,0.11329443094547098,-0.409282438113104,0.8970513567104251,0.8034627889755197,0.6734462272271434,-1.9012108092555549,-6.872978499383914,-1.8917614521650845,-1.0181128360039848,-0.3131486759382881,1.0576595410598353,0.34545656529181024,-0.20620306284132622,-0.6335357501306609,-1.2021181206317189,1.5016190313963764,4.53928869421458,1.71747641899905,0.5049095123776514,0.9368143169226666,0.39452360516187573
42,-0.11564828238824053,0.3080438519391667,-0.5240883979345925,0.7549111610872172,-0.8591767892783437,0.5976359212265487,1.2410365220691477,2.456177558338661,2.7416839800761794,0.22185806548396725,1.0304814431664002,0.4616066420850149,-1.6908260273981366,3.016002170808357,-1.884540642167877,-1.0508748834053123,2.912542204455028,18.711537524978105,7.910327130899622,2.0825019654990493,0.4634449381160623,0.5605292848705127
43,-0.3011036955892888,-0.6214616259289312,0.152354872033722,-0.19260154192204748,0.5230816806904826,0.045984867293367454,0.14631276011448113,1.185836065259055,-3.0251993051578827,0.06302852202212876,0.8172592628164637,-0.6280369560227242,-0.9685199858079656,-0.9617743633929247,-0.4196459105734687,-0.8526325751789642,0.3889512014733859,1.620267456710786,0.15961819964722304,-1.6956442673467962,0.07268946303543318,-0.9544040505751428
44,-1.4785219903674274,-3.0433576307052648,-0.8224199323822006,2.00214476008271,-0.17740180224049018,0.4367270986478756,-0.8871312517247114,-1.4175339937363818,-0.3909569310360905,-0.19601693655716865,-0.36790541201115606,-0.9611676402788069,-1.6231104850099705,-2.6697906003428913,1.7219232783194678,1.0296114827781628,2.68799685504274,14.255963290613236,1.3590542620995858,0.43425567058777714,-0.03590129760010782,-1.1950705635150563
45,-0.7198442083947086,-0.997858448046081,1.1210306673244714,-3.267031973937682,-0.07193064089226997,-0.19092972509205297,-1.753568058830123,-5.504854745152575,-3.005706252315367,-0.10173832069881453,0.7374293526545823,0.7067379864051639,-0.7392508393841446,0.5992491679250201,0.5052043790954635,0.8713699179754689,2.073721233409831,8.423071313565346,5.42580035327658,1.725073501146513,0.34527050961228883,0.053514274313560234
46,-0.4606387709597875,-0.5951161027128652,0.00020706491819709385,0.5791229026415546,1.0311062415006318,0.8212670025261444,-1.3500063381022342,-3.649625483673325,-0.1030879190864824,0.03236598138551676,0.9625244784417911,0.4168515644023615,1.5007488538349159,2.4846642002781816,-1.6641771877163936,-0.9476962806548339,0.7769882198988981,2.916134049060388,2.550864462178979,0.9605022895727033,-0.46834868855944944,0.06410256495022532
47,1.0571222262189157,1.3260483739457067,-0.009300321138614417,-0.14952672706330716,-0.8723265776109934,0.7836621400080366,1.5801354354137476,4.041652156171776,0.006580868768954584,-0.0009566028799185737,0.9930111827001042,-0.15809287333610159,-0.6113326413028295,-0.5278848061030307,1.5399744535801037,0.9338378960955456,2.70500743689688,15.423422704796405,1.0143289365686947,0.1583186266176716,0.8215388173082104,-0.14726982751294532
48,0.3436182895684614,1.4255067539998707,-0.32789471651291785,0.8685343996459508,-0.7278415532219205,0.7354302504860226,0.7440968957435641,0.5946888317661769,-1.1205277394512447,-0.853557223436096,-0.4190761160149874,-0.9078840874383923,0.2475924120057056,0.06447213931513594,-0.9245006026339406,-0.8239027079551737,1.2878847535830398,4.11991010310445,3.66279232210496,1.1265085409413522,-1.0758585618378667,-0.28948326918784945
49,-1.763040155362734,-2.8360346336517424,0.15519068385897913,0.2882420941046557,1.6985671645145466,2.842635836563949,-1.0003931134524406,-1.0207608617540123,-2.3111957148738274,-0.5052010207734229,-0.9724211626847163,0.5550150188880892,-0.2664766075402367,0.27306474060778607,-1.0249220276690902,-0.9333883129865905,2.4426819842192127,11.22423965796623,2.8146552900964235,1.3739429632707658,-0.41145650976648185,1.7107757776943866
50,0.324083969394795,0.3353865880348253,0.8250982646676347,-2.3360333779505025,-1.775102820596111,3.500901187389045,-1.7375969402198819,-5.573494404166079,-0.776680006691036,-0.5758516526481814,-0.34393433986519206,-1.0990534512278494,-0.16433390280505877,0.1541126852092916,-0.8116361248787167,-1.0630556374904288,1.1665095511422,3.7487331036818614,5.159932634491416,1.2314901470444346,0.611106095446024,0.4260250117929784
51,-0.38508228041631654,-0.5722627941139286,-0.8671302157109003,1.3795399302080273,-0.05746280634663847,0.16259467270245842,0.7624612495465453,-0.581502578301803,1.0823599731558584,0.8492127844538723,0.033777259334829,-0.8485727232440791,1.878288207346233,-3.681222299345065,0.3088089445038298,1.0463037544092924,2.552792482299723,12.915796694088469,9.794412578918939,2.5728939745081907,-1.1328828133542732,1.970678391466491
52,-0.6769220003059587,-1.106828907470548,-0.6581164890752567,1.171958630212661,1.6512032016314468,2.0730086171585116,0.2896309038710605,0.2110628372240688,1.7743451956839635,1.2498278653958879,0.18733557037544735,-0.9833161336289779,-0.8153821269445682,0.7290828859645286,0.17875237373590647,1.2630096119048404,1.909887355335146,7.008105906210607,1.3306159044676926,0.2766048154233033,-1.5730085426495004,1.2689650254316331
53,0.6116762888408679,1.3536894605936893,-0.30372602877666466,0.21557529699111516,0.441452031272628,0.03603980686262684,-0.3819219021670599,0.6720084560128956,0.19321173311209705,-0.2809592235465078,-0.9221497161159533,0.12901168398561522,0.5092978780926853,0.4249189971479429,-0.034344981508473094,-1.1139260153092756,0.42313990075118146,1.7094637956130505,3.789994377857534,1.5328804985326547,0.0630776754292401,1.7032709260173449
54,1.030999522495951,1.7868464680691918,-1.345870923473215,3.559210134864834,0.18562829684852833,-0.13409476521462435,-0.5455542032397447,-0.4578821918647028,0.564446147223248,0.9453626184577537,-0.8763853773939329,0.41318447396116487,-0.3197493216822118,-0.3959856006416811,0.8701474540505081,1.0805313963294323,1.9489894904085827,6.96084505904595,9.3266516769375,2.3056441602360525,-1.6964581544464707,-1.074462766356002
55,0.9312801191161986,1.5267485542633714,-0.8192578597214978,1.2101296725295991,-1.0010232830825792,1.145855899302252,-1.1327428962835668,-1.2333997735152884,-1.8810828181596884,-1.2934379531174751,1.037755333933059,0.07202292573581387,-1.7554152758092552,3.103516197846212,-0.733849074660164,-1.014092068093199,0.5740342881056179,1.3454139216739747,8.781043130588843,2.2418020903562743,-1.2988035540518614,0.5931709909980298
56,-0.8392175232226385,-1.6912120819409997,-0.47622087354465903,0.6746683573458847,-0.6268980437422069,-0.3944439596644275,0.6784450261500705,-0.47179228758939173,-1.3362429255468116,-1.09803679668616,0.9553473706009893,-0.4750584733769138,-0.04267667350305615,0.08699651836061564,1.1282580862897245,1.08539673677242,1.2357678836824881,3.399951477659842,4.003283244364378,1.4979657307350875,0.7565941185064321,-0.431765488993373
57,-0.3092123758512146,-0.032060242072746825,0.8743891807127275,-1.6465838456239668,1.4081936632187717,2.74771230574482,1.882672111175482,6.901651750746154,-2.124372535211939,-0.858833343039394,-0.7876943154645384,-0.5976939852936054,1.2533733161804332,-1.643843947571385,-1.2987132864856035,-1.130912988319146,0.5108867527561012,2.1601493601722868,7.019637318745391,2.110522410524262,-0.20478525760573577,-1.6633867113595329
58,0.33126343140356396,0.9343269401043441,0.26256132900192497,-1.1261974210418944,0.23687252707383255,0.21541642255060653,-1.2971390166526966,-2.379217862263989,-1.5752237732926269,-1.0292863330203976,0.23460263646726215,0.7738877492135541,-1.6049881252732465,-2.6505516754934844,1.130483156308037,1.022067086631875,0.06604834700135576,0.8475404613165557,0.9697844344553211,-0.09644763001974967,1.2854869497089854,1.4960031695555258
59,0.9755451271223592,1.7657830882016654,0.19358991136754436,-0.5850201786132206,0.0589687750271195,0.04814035760350636,0.38846648006201345,-0.3225869725859356,-1.7285873402978071,-0.7862945982045695,0.7906520525290217,-0.43723374234190276,-1.7216326104147641,-3.0776307525131683,0.6552404210011313,1.2215646564833602,0.6356596183498725,2.334940897802449,7.15415644988179,2.1746533355709694,-1.204814340937455,-0.29369252570562915
60,-0.47917423784528995,-0.5724991203664076,0.8508979621679722,-1.5430692937108568,-1.6016811458398843,2.9198528078647086,-0.3032597770160952,-0.4080715585728533,0.12220032889589838,-0.08967090245630659,0.9376701037532484,-0.5550782171497055,-1.3854739184269333,2.164970914064531,0.732833238190346,0.8125986037507785,1.609116071172377,5.366926387926935,9.73129152189894,2.058452498737117,-0.0939523656322844,-1.0551016302666845
61,-0.18565897666381712,-1.795589263642672,-0.13737178839939665,0.10831337460753768,-1.9358873741795075,4.450756141351416,-0.21324511302134042,-0.20650278802059832,0.39388506930968026,0.43593223614957377,0.7242816670845034,-0.049296572539864233,1.0576004455572243,-1.3923763094321555,-0.0737864114909601,-1.2658810206650164,1.444682903332038,4.09103858036725,5.421132713058497,1.6892386666006225,0.3995845532077593,-0.41456386324869343
62,-1.1063349740060282,-1.6382870978260047,0.3904648499288896,-0.8276231293077533,1.8547407547481964,3.7012872607004303,-0.9834108794887424,-0.759837012069933,2.795687096973129,0.22340631592408466,0.7863673901472702,-0.7957459333574297,0.8959815365789519,-0.8634474401280716,0.6680061307234588,0.7417088871026072,1.5044912866081912,5.196262941542381,5.035053247640701,1.7836180864687037,-1.1705149301289088,-0.7962241227738193
63,-1.1962066240806708,-3.2622701375503915,-0.10322175293249623,-0.058222550359192965,-0.4920553308526334,0.5267623775619805,1.3005395026456763,1.5436548131189576,-1.9127860372058996,-0.8830610612020102,1.05202105152945,-0.014646238399382875,0.2600710756244422,0.23052194576088816,-1.6808118137621704,-1.2341325060400379,0.7430606353398039,1.9245869000536393,1.9544543350489123,0.8691145578944115,1.0317619044996247,-0.6936979676166672
64,0.812525822394198,1.44383117408683,0.26536234939962844,-1.2879598533896404,0.41285224839801726,0.20965398634661286,-0.05897758341103554,-0.19876281077641972,0.890174740470945,0.7642272674569862,0.03777505016457606,1.1309869392114948,-0.12709438362947045,0.20722267399979907,1.406204468197469,1.1190646575785328,2.0554836018425586,8.565387618164639,6.37450316918219,1.944463923413808,0.5106788831660388,-0.22160339018264946
65,1.356240028570823,2.152645109828574,-0.5827586576115821,1.3263139208927834,-1.68113970725086,2.783772989285423,0.17362340879305638,-0.015501996048597436,1.99339877746894,0.9306118035212456,0.5368313025861423,-0.8200564690356753,1.5533032588104883,2.569299256140436,-1.777811066049416,-1.2811719371730932,2.1127898604610373,8.488348346858382,5.945329079711257,1.7039273950501093,-1.609287086687434,1.7308151930447429
66,-0.07201012158033385,-0.7913609810211206,-2.438817158276429,5.755100852376479,0.7324571428921862,0.3937548329723141,-0.780956348810697,-1.025819281161025,0.37850828012466664,0.25954978324821043,0.35161441226369294,-0.7117444369335016,1.06679129533393,1.2682665860593203,-1.40503396051401,-1.0595790689487061,1.0739034766789968,2.918848896575589,6.5541372888099305,2.0594380530623613,-0.037741796208600506,-0.6663172165446257
